config_id,feature_set,scaler,space_type,pca_n_components,algorithm,n_clusters_requested,cluster_label,feature_name,cluster_mean,cluster_median,cluster_std,global_mean,global_std,z_score,abs_z_score
cfg_0448,with_chaos,quantile,pca,2.0,agglomerative,8,1,hill_tail_index,3.0173281136497003,2.9903427688495885,0.47326117657650507,2.6703425530703555,0.5829824926555738,0.595190361547176,0.595190361547176
cfg_0448,with_chaos,quantile,pca,2.0,agglomerative,8,1,correlation_dimension,4.09499747145294,3.9374397978738767,0.6100340064344039,3.4609163452465745,0.9176734237671467,0.690965990497355,0.690965990497355
cfg_0448,with_chaos,quantile,pca,2.0,agglomerative,8,1,embedding_dimension,6.455882352941177,6.0,1.6339113727532137,6.29665071770335,1.563381404928964,0.10185079260621113,0.10185079260621113
cfg_0448,with_chaos,quantile,pca,2.0,agglomerative,8,1,selected_delay_tau,4.411764705882353,4.0,1.5281956399491572,3.949760765550239,1.6402791012994113,0.28166178546451004,0.28166178546451004
cfg_0448,with_chaos,quantile,pca,2.0,agglomerative,8,2,hurst_rs,0.5459079897197069,0.5473073352421851,0.02810319093098258,0.5520575309458361,0.03383715222636174,-0.18173932560844297,0.18173932560844297
cfg_0448,with_chaos,quantile,pca,2.0,agglomerative,8,2,hurst_dfa,0.4961993020101658,0.49719142167298874,0.03891350259413109,0.5046461815203552,0.050105213764606096,-0.16858284548735353,0.16858284548735353
cfg_0448,with_chaos,quantile,pca,2.0,agglomerative,8,2,acf_lag_2,0.007607749779489297,0.011593413329080746,0.026960321104313338,0.0009434187939731474,0.05745389567357628,0.11599441443239077,0.11599441443239077
cfg_0448,with_chaos,quantile,pca,2.0,agglomerative,8,2,acf_lag_5,-0.024573814364517405,-0.02659527201407682,0.03483120832178268,-0.017428732987851078,0.03458851238639581,-0.20657382708013186,0.20657382708013186
cfg_0448,with_chaos,quantile,pca,2.0,agglomerative,8,2,acf_lag_10,0.014537823875190434,0.014578459926629771,0.02776013880828289,0.007482081075571495,0.029949213009506852,0.2355902573259343,0.2355902573259343
cfg_0448,with_chaos,quantile,pca,2.0,agglomerative,8,2,acf_lag_25,-0.02228763652294173,-0.025396999420735145,0.029718283405555764,-0.011977912573268126,0.028949331094887436,-0.35612995394889596,0.35612995394889596
cfg_0448,with_chaos,quantile,pca,2.0,agglomerative,8,2,acf_lag_50,0.0011079064306562362,-0.0006568955741516615,0.02278511106764261,0.0016243397151168495,0.024065571577832765,-0.021459423175982626,0.021459423175982626
cfg_0448,with_chaos,quantile,pca,2.0,agglomerative,8,2,acf_lag_100,0.012551728034462691,0.013599871348829498,0.022952644359284076,0.005008370132078208,0.023873872659679857,0.31596708292426817,0.31596708292426817
cfg_0448,with_chaos,quantile,pca,2.0,agglomerative,8,2,abs_acf_lag_2,0.18122544237904725,0.18127266895565677,0.050396972936141135,0.20528365954371028,0.0827366679555419,-0.29078059050662497,0.29078059050662497
cfg_0448,with_chaos,quantile,pca,2.0,agglomerative,8,2,abs_acf_lag_5,0.12856621591134157,0.1316994216617648,0.03288683869766718,0.12675023477946817,0.05846226383743231,0.03106244973549341,0.03106244973549341
cfg_0448,with_chaos,quantile,pca,2.0,agglomerative,8,2,abs_acf_lag_10,0.10743403082036435,0.1115123497532105,0.04034688472700362,0.09597633635173025,0.05481264265039263,0.20903379064778627,0.20903379064778627
cfg_0448,with_chaos,quantile,pca,2.0,agglomerative,8,2,abs_acf_lag_25,0.07132903437401421,0.07290504538724724,0.03055379579589024,0.06670818109672769,0.04732949078322694,0.09763158658204077,0.09763158658204077
cfg_0448,with_chaos,quantile,pca,2.0,agglomerative,8,2,abs_acf_lag_50,0.05055325785793552,0.04790592603541223,0.033135051034203576,0.041131476100070945,0.03944852064807877,0.23883739118930522,0.23883739118930522
cfg_0448,with_chaos,quantile,pca,2.0,agglomerative,8,2,vr_q10,0.899376315136861,0.8931302563820768,0.13509089300408147,0.8527129075967099,0.1899976714449651,0.24559989175271366,0.24559989175271366
cfg_0448,with_chaos,quantile,pca,2.0,agglomerative,8,2,lb_ret_stat_50,89.89833607075376,87.49393296807533,21.119388449969254,105.01915321269621,80.20246213693281,-0.18853307914819484,0.18853307914819484
cfg_0448,with_chaos,quantile,pca,2.0,agglomerative,8,2,lz_complexity,1.0483442107998682,1.0527152913275604,0.015995108371636632,1.040113722720113,0.01876415985317057,0.43862811573546345,0.43862811573546345
cfg_0448,with_chaos,quantile,pca,2.0,agglomerative,8,2,permutation_entropy,0.9993315600696742,0.9994517833723686,0.0004635172111233003,0.9991795642120992,0.0007680363441645789,0.19790190754618883,0.19790190754618883
cfg_0448,with_chaos,quantile,pca,2.0,agglomerative,8,2,spectral_flatness,0.9445686625292531,0.9454598821823799,0.008912812411786595,0.9359839834832223,0.029882058988077047,0.28728539253121965,0.28728539253121965
cfg_0448,with_chaos,quantile,pca,2.0,agglomerative,8,2,kurtosis,15.620771712072603,6.052212603605481,34.63258662451474,40.242218995358584,98.03619507210554,-0.2511465001796217,0.2511465001796217
cfg_0448,with_chaos,quantile,pca,2.0,agglomerative,8,2,robust_kurtosis,1.438139483767587,1.4259763626883544,0.07965593497839014,1.570934307768045,0.20885808386532007,-0.6358136661164119,0.6358136661164119
cfg_0448,with_chaos,quantile,pca,2.0,agglomerative,8,2,tail_ratio_upper,5.4847944103227775,5.431622684226325,0.8660351524462139,8.469904291531908,4.659584267828335,-0.6406386728145562,0.6406386728145562
cfg_0448,with_chaos,quantile,pca,2.0,agglomerative,8,2,hill_tail_index,3.0957920497551696,3.199554802161937,0.42350608116159755,2.6703425530703555,0.5829824926555738,0.7297809145980132,0.7297809145980132
cfg_0448,with_chaos,quantile,pca,2.0,agglomerative,8,2,correlation_dimension,3.960289569951845,3.8554916165833975,0.5173694484217106,3.4609163452465745,0.9176734237671467,0.5441731358583866,0.5441731358583866
