run_id,repeat_id,split_seed,model,horizon,target_metric,feature_set,candidate_set,balancing_mode,decision_rule,confidence_threshold,confidence_min,confidence_q25,confidence_median,confidence_q75,confidence_max,confidence_mean
meta_modeling_experiments_v1_20260331T214515Z,4,29961,random_forest_classifier,1,rmse,full_features,top_3,default,confidence_fallback_0.50,0.5,0.905,1.0,1.0,1.0,1.0,0.9956666666666666
meta_modeling_experiments_v1_20260331T214515Z,4,29961,random_forest_classifier,1,rmse,full_features,top_3,default,confidence_fallback_0.60,0.6,0.905,1.0,1.0,1.0,1.0,0.9956666666666666
meta_modeling_experiments_v1_20260331T214515Z,4,29961,random_forest_classifier,1,rmse,full_features,top_3,default,confidence_fallback_0.70,0.7,0.905,1.0,1.0,1.0,1.0,0.9956666666666666
meta_modeling_experiments_v1_20260331T214515Z,4,29961,random_forest_classifier,1,rmse,full_features,top_3,default,confidence_fallback_0.80,0.8,0.905,1.0,1.0,1.0,1.0,0.9956666666666666
meta_modeling_experiments_v1_20260331T214515Z,4,29961,random_forest_classifier,1,rmse,full_features,top_3,balanced,top_1,,0.905,1.0,1.0,1.0,1.0,0.9959166666666667
meta_modeling_experiments_v1_20260331T214515Z,4,29961,random_forest_classifier,1,rmse,full_features,top_3,balanced,confidence_fallback_0.50,0.5,0.905,1.0,1.0,1.0,1.0,0.9959166666666667
meta_modeling_experiments_v1_20260331T214515Z,4,29961,random_forest_classifier,1,rmse,full_features,top_3,balanced,confidence_fallback_0.60,0.6,0.905,1.0,1.0,1.0,1.0,0.9959166666666667
meta_modeling_experiments_v1_20260331T214515Z,4,29961,random_forest_classifier,1,rmse,full_features,top_3,balanced,confidence_fallback_0.70,0.7,0.905,1.0,1.0,1.0,1.0,0.9959166666666667
meta_modeling_experiments_v1_20260331T214515Z,4,29961,random_forest_classifier,1,rmse,full_features,top_3,balanced,confidence_fallback_0.80,0.8,0.905,1.0,1.0,1.0,1.0,0.9959166666666667
meta_modeling_experiments_v1_20260331T214515Z,4,29961,catboost_classifier,1,rmse,full_features,top_3,default,top_1,,0.9940679690143792,0.9987985493623794,0.9995365342234462,0.9997499462176781,0.9999136276130329,0.99901904742909
meta_modeling_experiments_v1_20260331T214515Z,4,29961,catboost_classifier,1,rmse,full_features,top_3,default,confidence_fallback_0.50,0.5,0.9940679690143792,0.9987985493623794,0.9995365342234462,0.9997499462176781,0.9999136276130329,0.99901904742909
meta_modeling_experiments_v1_20260331T214515Z,4,29961,catboost_classifier,1,rmse,full_features,top_3,default,confidence_fallback_0.60,0.6,0.9940679690143792,0.9987985493623794,0.9995365342234462,0.9997499462176781,0.9999136276130329,0.99901904742909
meta_modeling_experiments_v1_20260331T214515Z,4,29961,catboost_classifier,1,rmse,full_features,top_3,default,confidence_fallback_0.70,0.7,0.9940679690143792,0.9987985493623794,0.9995365342234462,0.9997499462176781,0.9999136276130329,0.99901904742909
meta_modeling_experiments_v1_20260331T214515Z,4,29961,catboost_classifier,1,rmse,full_features,top_3,default,confidence_fallback_0.80,0.8,0.9940679690143792,0.9987985493623794,0.9995365342234462,0.9997499462176781,0.9999136276130329,0.99901904742909
meta_modeling_experiments_v1_20260331T214515Z,4,29961,catboost_classifier,1,rmse,full_features,top_3,balanced,top_1,,0.9764100100299845,0.9975303364892006,0.998926598654948,0.9993842453576961,0.9997824381252104,0.9972250312492005
meta_modeling_experiments_v1_20260331T214515Z,4,29961,catboost_classifier,1,rmse,full_features,top_3,balanced,confidence_fallback_0.50,0.5,0.9764100100299845,0.9975303364892006,0.998926598654948,0.9993842453576961,0.9997824381252104,0.9972250312492005
meta_modeling_experiments_v1_20260331T214515Z,4,29961,catboost_classifier,1,rmse,full_features,top_3,balanced,confidence_fallback_0.60,0.6,0.9764100100299845,0.9975303364892006,0.998926598654948,0.9993842453576961,0.9997824381252104,0.9972250312492005
meta_modeling_experiments_v1_20260331T214515Z,4,29961,catboost_classifier,1,rmse,full_features,top_3,balanced,confidence_fallback_0.70,0.7,0.9764100100299845,0.9975303364892006,0.998926598654948,0.9993842453576961,0.9997824381252104,0.9972250312492005
meta_modeling_experiments_v1_20260331T214515Z,4,29961,catboost_classifier,1,rmse,full_features,top_3,balanced,confidence_fallback_0.80,0.8,0.9764100100299845,0.9975303364892006,0.998926598654948,0.9993842453576961,0.9997824381252104,0.9972250312492005
